,0.1-1.0,1.0-20.0,4.0-14.0,4.0-20.0
2024-01-07 12:44:59,1.614471137206605e-07,2.5279535320886525e-09,9.650061079544998e-10,9.650061079544998e-10
2024-01-07 12:59:59,1.6317229169345025e-07,2.5145446196131923e-09,9.683534064780583e-10,9.683534064780583e-10
2024-01-07 13:14:59,1.5868192771971163e-07,1.3635588043604863e-09,1.3904279802070422e-10,1.3904279802070422e-10
2024-01-07 13:29:59,1.553598477007036e-07,1.631020244174507e-09,1.977043186547861e-10,1.977043186547861e-10
2024-01-07 13:44:59,1.6936930706645528e-07,1.591255826278757e-09,1.9854160790614575e-10,1.9854160790614575e-10
2024-01-07 13:59:59,1.7818028373720683e-07,1.5119900564510533e-09,1.286674677173453e-10,1.286674677173453e-10
2024-01-07 14:14:59,1.8265659118281892e-07,1.5192566920695959e-09,1.9147580108677778e-10,1.9147580108677778e-10
2024-01-07 14:29:59,2.0242057942408104e-07,4.839344120403115e-09,6.870546388367779e-10,6.870546388367779e-10
2024-01-07 14:44:59,2.0312937524223147e-07,3.378919542629709e-09,1.6419862697901252e-09,1.6419862697901252e-09
2024-01-07 14:59:59,2.1014515415642389e-07,2.287838077811702e-09,9.503069774071782e-10,9.503069774071782e-10
2024-01-07 15:14:59,2.160021089787119e-07,1.5169955216024076e-09,1.9516378785031191e-10,1.9516378785031191e-10
2024-01-07 15:29:59,2.2863221773904202e-07,1.5649101523947954e-09,2.3217953309239365e-10,2.3217953309239365e-10
2024-01-07 15:44:59,2.591222727609882e-07,1.5909034323490256e-09,1.87730088120657e-10,1.87730088120657e-10
2024-01-07 15:59:59,2.8458517553024623e-07,1.700392187846069e-09,2.420103402314908e-10,2.420103402314908e-10
2024-01-07 16:14:59,3.017464306819e-07,1.8457124818132669e-09,3.2129704153358967e-10,3.2129704153358967e-10
2024-01-07 16:29:59,2.972555407630272e-07,2.0327188777412716e-09,3.3064901435373273e-10,3.3064901435373273e-10
2024-01-07 16:44:59,3.198943395890571e-07,1.963208230249166e-09,2.22493240889932e-10,2.22493240889932e-10
2024-01-07 16:59:59,3.2082354216119415e-07,2.5252617721620457e-09,5.449985734936702e-10,5.449985734936702e-10
2024-01-07 17:14:59,3.163819677693243e-07,2.1117465915636913e-09,4.4360604777749397e-10,4.4360604777749397e-10
2024-01-07 17:29:59,3.299933650340008e-07,1.8578914071870778e-09,2.876173431777764e-10,2.876173431777764e-10
2024-01-07 17:44:59,3.52261372363559e-07,5.365146676126795e-09,1.8416036533546461e-09,1.8416036533546461e-09
2024-01-07 17:59:59,3.8824275611183623e-07,2.3560397900009163e-09,3.892112204160764e-10,3.892112204160764e-10
2024-01-07 18:14:59,3.912162863561906e-07,2.163005954840178e-09,3.0552417579298676e-10,3.0552417579298676e-10
2024-01-07 18:29:59,3.729155687896435e-07,2.0491765807535266e-09,2.94939886282627e-10,2.94939886282627e-10
2024-01-07 18:44:59,3.850018881646748e-07,2.5247439235492804e-09,5.513133466778246e-10,5.513133466778246e-10
2024-01-07 18:59:59,3.625503748942618e-07,2.7556467879494913e-09,8.076930212096125e-10,8.076930212096125e-10
2024-01-07 19:14:59,3.516030083611561e-07,2.325054517909522e-09,6.144063436533566e-10,6.144063436533566e-10
2024-01-07 19:29:59,3.950737633584481e-07,2.1924589863807436e-09,2.9261961921337014e-10,2.9261961921337014e-10
2024-01-07 19:44:59,4.221071381187243e-07,2.425227825201675e-09,3.794761024803002e-10,3.794761024803002e-10
2024-01-07 19:59:59,4.134333600048593e-07,2.3053983987358408e-09,3.937718894358103e-10,3.937718894358103e-10
2024-01-07 20:14:59,4.0473879891243214e-07,2.299576456432958e-09,3.3540294845592367e-10,3.3540294845592367e-10
2024-01-07 20:29:59,4.276593507203656e-07,2.3731623936305733e-09,3.166858217892726e-10,3.166858217892726e-10
2024-01-07 20:44:59,4.3700901650859585e-07,3.523610415207327e-09,1.0022785330099395e-09,1.0022785330099395e-09
2024-01-07 20:59:59,4.1681506790039485e-07,7.617601669343217e-09,3.6365370653585365e-09,3.6365370653585365e-09
2024-01-07 21:14:59,4.2371250524263095e-07,7.084019887833466e-09,3.3934771018851463e-09,3.3934771018851463e-09
2024-01-07 21:29:59,4.1487269735777464e-07,2.1217071040976646e-09,2.627795028703146e-10,2.627795028703146e-10
2024-01-07 21:44:59,4.2635265673769624e-07,5.103624969936381e-09,1.0213440379908409e-09,1.0213440379908409e-09
2024-01-07 21:59:59,4.671189800919819e-07,8.886275899140599e-09,1.8866550985593763e-09,1.8866550985593763e-09
2024-01-07 22:14:59,4.555946233789677e-07,1.0035820449702648e-08,9.919868696031499e-10,9.919868696031499e-10
2024-01-07 22:29:59,4.575545063306644e-07,5.399202565148632e-09,5.798186134138207e-10,5.798186134138207e-10
2024-01-07 22:44:59,4.445782753339702e-07,3.501133831485587e-09,7.865296410576781e-10,7.865296410576781e-10
2024-01-07 22:59:59,4.20407729159054e-07,3.4995879236560388e-09,7.858528359461033e-10,7.858528359461033e-10
2024-01-07 23:14:59,4.4903609158110633e-07,1.919262612737277e-09,2.1670541448876737e-10,2.1670541448876737e-10
2024-01-07 23:29:59,4.1359841310114406e-07,2.874697007466194e-09,6.123216396406437e-10,6.123216396406437e-10
2024-01-07 23:44:59,3.863512010239072e-07,3.1495570965082125e-09,7.004800741868934e-10,7.004800741868934e-10
2024-01-07 23:59:59,3.7158402513218684e-07,1.8890300770872253e-09,2.1950618003829388e-10,2.1950618003829388e-10
2024-01-08 00:14:59,4.0992015893746954e-07,2.0520292661173183e-09,2.7008235911700763e-10,2.7008235911700763e-10
2024-01-08 00:29:59,3.9080262534591663e-07,3.551810052412949e-09,9.980679443707167e-10,9.980679443707167e-10
2024-01-08 00:44:59,3.6548417266146736e-07,3.3012884658016468e-09,9.002877600974483e-10,9.002877600974483e-10
2024-01-08 00:59:59,3.8263017549286966e-07,2.070069859732893e-09,3.5784785409661136e-10,3.5784785409661136e-10
2024-01-08 01:14:59,3.9049820312614025e-07,2.198965044467163e-09,5.488651598178712e-10,5.488651598178712e-10
2024-01-08 01:29:59,3.9826870394457836e-07,1.7655081345470823e-09,2.1413489482278868e-10,2.1413489482278868e-10
2024-01-08 01:44:59,3.6206151349897185e-07,2.4575965659395723e-09,4.0145432255667233e-10,4.0145432255667233e-10
2024-01-08 01:59:59,3.7851187845093546e-07,2.4732716893949264e-09,4.012491523685822e-10,4.012491523685822e-10
2024-01-08 02:14:59,3.705248886446781e-07,1.8555544063743525e-09,1.9610369090486548e-10,1.9610369090486548e-10
2024-01-08 02:29:59,3.3651843371849843e-07,1.87008292332911e-09,2.2896745528096986e-10,2.2896745528096986e-10
2024-01-08 02:44:59,3.3899379106772736e-07,1.7627502206867335e-09,1.9688455786729405e-10,1.9688455786729405e-10
2024-01-08 02:59:59,3.388839988785092e-07,1.7944809765049082e-09,2.866816917707986e-10,2.866816917707986e-10
2024-01-08 03:14:59,3.2092006242212496e-07,1.9065424355943484e-09,3.127423501506389e-10,3.127423501506389e-10
2024-01-08 03:29:59,3.3468258411954375e-07,1.8485470549792587e-09,2.1935672797063768e-10,2.1935672797063768e-10
2024-01-08 03:44:59,3.1709917493986333e-07,2.3643759782454332e-09,7.274336426333261e-10,7.274336426333261e-10
2024-01-08 03:59:59,3.240317324528618e-07,2.3778762699162324e-09,5.446054004511768e-10,5.446054004511768e-10
2024-01-08 04:14:59,3.411482899007882e-07,2.1619506323934414e-09,4.862183078371409e-10,4.862183078371409e-10
2024-01-08 04:29:59,2.898175522752048e-07,1.7164522998328267e-09,1.725355425267596e-10,1.725355425267596e-10
2024-01-08 04:44:59,2.845851647511785e-07,1.7769884163174048e-09,2.0401768403567975e-10,2.0401768403567975e-10
2024-01-08 04:59:59,3.093627614778098e-07,1.8291514437319581e-09,2.025587183982037e-10,2.025587183982037e-10
2024-01-08 05:14:59,3.0262161009359583e-07,1.90137586571018e-09,2.1913305043709525e-10,2.1913305043709525e-10
2024-01-08 05:29:59,3.169131365004489e-07,1.8943539468474937e-09,1.916458793379858e-10,1.916458793379858e-10
2024-01-08 05:44:59,3.092913350069853e-07,1.9023571346092566e-09,2.0592978497183936e-10,2.0592978497183936e-10
2024-01-08 05:59:59,2.866162111269483e-07,1.9062553391818356e-09,2.5954732314860133e-10,2.5954732314860133e-10
2024-01-08 06:14:59,2.846167287674999e-07,1.7740370736618357e-09,2.868879071115735e-10,2.868879071115735e-10
2024-01-08 06:29:59,2.790086033632648e-07,1.7667314465946827e-09,2.1228820003146103e-10,2.1228820003146103e-10
2024-01-08 06:44:59,2.744808798615346e-07,2.0160342766750964e-09,2.2485235166335056e-10,2.2485235166335056e-10
2024-01-08 06:59:59,3.0678240857928144e-07,1.9331878152825917e-09,1.919541144861308e-10,1.919541144861308e-10
2024-01-08 07:14:59,3.05500634146333e-07,2.340960888245481e-09,3.0191258620622525e-10,3.0191258620622525e-10
2024-01-08 07:29:59,2.9279249073930756e-07,2.9808951603026334e-09,5.054341071792834e-10,5.054341071792834e-10
2024-01-08 07:44:59,2.7262466398350794e-07,3.0622737927318394e-09,7.077753199019348e-10,7.077753199019348e-10
2024-01-08 07:59:59,2.815024302340208e-07,2.4187832786119044e-09,5.719198668580752e-10,5.719198668580752e-10
2024-01-08 08:14:59,2.604201457771057e-07,1.7689495917438463e-09,2.7952745358736313e-10,2.7952745358736313e-10
2024-01-08 08:29:59,2.872628661432943e-07,1.8260060513895718e-09,1.819901892799179e-10,1.819901892799179e-10
2024-01-08 08:44:59,2.7789866331450046e-07,4.8651096781609465e-09,8.723272691100443e-10,8.723272691100443e-10
2024-01-08 08:59:59,2.751929218249346e-07,7.35099553530974e-09,1.0554652560909895e-09,1.0554652560909895e-09
2024-01-08 09:14:59,2.676743587520919e-07,9.974597003449405e-09,2.1786324055671558e-09,2.1786324055671558e-09
2024-01-08 09:29:59,2.528075502124215e-07,5.967822014380743e-09,2.278368227657293e-09,2.278368227657293e-09
2024-01-08 09:44:59,2.554284224551772e-07,1.801923328788789e-09,2.6812701017421137e-10,2.6812701017421137e-10
2024-01-08 09:59:59,2.573942010746894e-07,2.4332998177993797e-09,3.320552126911494e-10,3.320552126911494e-10
2024-01-08 10:14:59,2.50916370255178e-07,2.2630843479013495e-09,3.299591339365461e-10,3.299591339365461e-10
2024-01-08 10:29:59,2.5148228490210623e-07,2.2164993762235285e-09,8.87602752910176e-10,8.87602752910176e-10
2024-01-08 10:44:59,2.3118758742199438e-07,2.0514596331109966e-09,7.499185700988565e-10,7.499185700988565e-10
2024-01-08 10:59:59,2.329403994592412e-07,1.642094180401473e-09,1.2460231750733593e-10,1.2460231750733593e-10
2024-01-08 11:14:59,2.3690282278627893e-07,2.5643363621800318e-09,5.740123780570338e-10,5.740123780570338e-10
2024-01-08 11:29:59,2.2921497952161362e-07,2.7703294632856875e-09,6.484599738909887e-10,6.484599738909887e-10
2024-01-08 11:44:59,2.2310635524439723e-07,3.918211732465906e-09,2.8678971087405756e-10,2.8678971087405756e-10
2024-01-08 11:59:59,2.313380649795899e-07,4.694806355923495e-09,3.336643268767151e-10,3.336643268767151e-10
2024-01-08 12:14:59,2.2177936467675075e-07,1.7354936517501844e-09,1.9249401769456336e-10,1.9249401769456336e-10
2024-01-08 12:29:59,2.2881904325358065e-07,1.72635528205057e-09,2.0284141107150058e-10,2.0284141107150058e-10
2024-01-08 12:44:59,2.3223950499339063e-07,1.7957165492363436e-09,2.2676289471796145e-10,2.2676289471796145e-10
2024-01-08 12:59:59,2.1592641158566768e-07,1.8253551424147256e-09,2.2040384644042254e-10,2.2040384644042254e-10
2024-01-08 13:14:59,2.2136927577259293e-07,1.8169250700221002e-09,1.836237197533188e-10,1.836237197533188e-10
2024-01-08 13:29:59,2.2759188011905234e-07,1.8881617079416402e-09,1.8387370631977292e-10,1.8387370631977292e-10
2024-01-08 13:44:59,2.1612651744867971e-07,1.8116327012881356e-09,1.502814802985752e-10,1.502814802985752e-10
2024-01-08 13:59:59,2.0597539469145514e-07,1.886742288644594e-09,1.6936976441711247e-10,1.6936976441711247e-10
2024-01-08 14:14:59,2.1415985650774195e-07,1.9939542750533038e-09,2.2902790221812474e-10,2.2902790221812474e-10
2024-01-08 14:29:59,2.1255983076389593e-07,1.936125046001049e-09,2.1769583959504436e-10,2.1769583959504436e-10
2024-01-08 14:44:59,2.0487038132191046e-07,2.0569078756060813e-09,2.2738318496591762e-10,2.2738318496591762e-10
2024-01-08 14:59:59,2.118452275754102e-07,1.7475838758719955e-09,1.9350077265434733e-10,1.9350077265434733e-10
2024-01-08 15:14:59,2.0558193784432417e-07,1.985011541334889e-09,2.8817291551961005e-10,2.8817291551961005e-10
2024-01-08 15:29:59,1.8082626692755634e-07,1.911142371906643e-09,2.581978343388738e-10,2.581978343388738e-10
2024-01-08 15:44:59,1.89027990502235e-07,1.8759010090314057e-09,2.6540888507527366e-10,2.6540888507527366e-10
2024-01-08 15:59:59,1.9113796223927375e-07,3.43481429636815e-09,6.374638703747947e-10,6.374638703747947e-10
2024-01-08 16:14:59,1.8447181742824123e-07,3.5987338242369338e-09,6.678665626881186e-10,6.678665626881186e-10
2024-01-08 16:29:59,1.8117544082512154e-07,1.5566802700849688e-09,1.697658016876118e-10,1.697658016876118e-10
2024-01-08 16:44:59,1.7382515968986038e-07,1.4441353320346813e-09,1.036597646770665e-10,1.036597646770665e-10
2024-01-08 16:59:59,1.776672429315732e-07,1.3678825589883973e-09,9.405230902828669e-11,9.405230902828669e-11
2024-01-08 17:14:59,1.731529985074749e-07,1.9043595652113495e-09,4.527310111079362e-10,4.527310111079362e-10
2024-01-08 17:29:59,1.627941268170378e-07,1.977864091804351e-09,4.728738311365794e-10,4.728738311365794e-10
2024-01-08 17:44:59,1.706131296117078e-07,1.7147815068730166e-09,2.0938823135215556e-10,2.0938823135215556e-10
2024-01-08 17:59:59,1.596280434491127e-07,1.8067380349895984e-09,2.646234411846672e-10,2.646234411846672e-10
2024-01-08 18:14:59,1.5339756567466451e-07,1.5749394288300305e-09,2.526542753776393e-10,2.526542753776393e-10
2024-01-08 18:29:59,1.5106990183021302e-07,1.6268871478479938e-09,1.7011658032148865e-10,1.7011658032148865e-10
2024-01-08 18:44:59,1.4828179661546513e-07,1.675115066078774e-09,1.4924954691154643e-10,1.4924954691154643e-10
2024-01-08 18:59:59,1.439798665794303e-07,1.6802311844299407e-09,3.477334137031463e-10,3.477334137031463e-10
2024-01-08 19:14:59,1.4829917685392054e-07,1.8378047781483889e-09,3.8350957862178123e-10,3.8350957862178123e-10
2024-01-08 19:29:59,1.4625182361257687e-07,1.8418062018513668e-09,2.6050920195019587e-10,2.6050920195019587e-10
2024-01-08 19:44:59,1.4614768581843213e-07,1.598640536323297e-09,1.3051482984751508e-10,1.3051482984751508e-10
2024-01-08 19:59:59,1.508401792542806e-07,1.6750140298368692e-09,1.6097099576502838e-10,1.6097099576502838e-10
2024-01-08 20:14:59,1.4301147622557632e-07,1.6316280205067376e-09,1.7169202572966538e-10,1.7169202572966538e-10
2024-01-08 20:29:59,2.3646998044522882e-07,2.8463941672375074e-09,3.9241793705195244e-10,3.9241793705195244e-10
2024-01-08 20:44:59,6.337213898795888e-07,3.543177329640636e-09,2.2668789383259437e-10,2.2668789383259437e-10
2024-01-08 20:59:59,5.341266985535714e-07,1.6664063116992045e-09,2.2422589320330904e-10,2.2422589320330904e-10
2024-01-08 21:14:59,2.82382992229822e-07,1.5218188795261283e-09,1.8996441849947537e-10,1.8996441849947537e-10
2024-01-08 21:29:59,1.90505915946427e-07,1.3572251527282871e-09,1.2729405305453171e-10,1.2729405305453171e-10
2024-01-08 21:44:59,1.6732841769377534e-07,1.4696113925262589e-09,1.854921763681146e-10,1.854921763681146e-10
2024-01-08 21:59:59,1.402444570312302e-07,1.6234679205504618e-09,2.0690275222831076e-10,2.0690275222831076e-10
2024-01-08 22:14:59,1.3039904046742077e-07,1.7891685183680528e-09,2.3280932942364038e-10,2.3280932942364038e-10
2024-01-08 22:29:59,1.271945061325427e-07,2.220243873577789e-09,4.1508021130339126e-10,4.1508021130339126e-10
2024-01-08 22:44:59,1.3931540070292935e-07,2.5852809079698743e-09,4.930219816902439e-10,4.930219816902439e-10
2024-01-08 22:59:59,1.2313533659974004e-07,1.7620141099354002e-09,2.685321882138053e-10,2.685321882138053e-10
2024-01-08 23:14:59,1.2050663217605278e-07,1.7252898072514398e-09,2.1791346925092245e-10,2.1791346925092245e-10
2024-01-08 23:29:59,1.2056487605218056e-07,1.5923238382125885e-09,1.6705630368131427e-10,1.6705630368131427e-10
2024-01-08 23:44:59,1.1740076843902805e-07,1.2374754640298165e-09,1.2190503188072673e-10,1.2190503188072673e-10
2024-01-08 23:59:59,1.2317418420100597e-07,1.2228436440093688e-09,1.7113335272173246e-10,1.7113335272173246e-10
2024-01-09 00:14:59,1.268256395922834e-07,1.2825349825651135e-09,2.1646575652715826e-10,2.1646575652715826e-10
2024-01-09 00:29:59,1.311752777566758e-07,1.5445916583958216e-09,2.1999408763912828e-10,2.1999408763912828e-10
2024-01-09 00:44:59,1.407640281231368e-07,1.6379148012917727e-09,1.8744609896756934e-10,1.8744609896756934e-10
2024-01-09 00:59:59,1.44233234309222e-07,1.819647635848536e-09,3.183985631885784e-10,3.183985631885784e-10
2024-01-09 01:14:59,1.5930685771783848e-07,2.167208846514399e-09,3.284870845285539e-10,3.284870845285539e-10
2024-01-09 01:29:59,1.7699341530510664e-07,1.9457484250378064e-09,2.496767596534942e-10,2.496767596534942e-10
2024-01-09 01:44:59,1.7191882355207266e-07,1.7246670298271395e-09,2.0075133699855804e-10,2.0075133699855804e-10
2024-01-09 01:59:59,1.6971715451465448e-07,1.624360589196744e-09,1.8146020508090793e-10,1.8146020508090793e-10
2024-01-09 02:14:59,1.7827868461097174e-07,1.6991030499969148e-09,3.4047108764551167e-10,3.4047108764551167e-10
2024-01-09 02:29:59,1.8776891273968136e-07,1.5738694187633968e-09,2.5257494786340723e-10,2.5257494786340723e-10
2024-01-09 02:44:59,2.017376621590391e-07,1.7207603738274077e-09,1.818383333226543e-10,1.818383333226543e-10
2024-01-09 02:59:59,2.0199033361307036e-07,2.2188090049277562e-09,5.818268694478004e-10,5.818268694478004e-10
2024-01-09 03:14:59,2.0710966934780205e-07,1.4545072116252833e-09,1.5931449409531012e-10,1.5931449409531012e-10
2024-01-09 03:29:59,2.2757198419439887e-07,1.4887035856691887e-09,2.016791715335855e-10,2.016791715335855e-10
2024-01-09 03:44:59,2.099068043841337e-07,1.5777537338169833e-09,1.9292515570554792e-10,1.9292515570554792e-10
2024-01-09 03:59:59,2.0755138145650204e-07,3.331568922810002e-09,6.121135452018382e-10,6.121135452018382e-10
2024-01-09 04:14:59,2.2412574615499852e-07,1.748415939522507e-09,3.175262689395844e-10,3.175262689395844e-10
2024-01-09 04:29:59,2.387345233592761e-07,1.6338707515299267e-09,1.9195917726736104e-10,1.9195917726736104e-10
2024-01-09 04:44:59,2.447923261550432e-07,1.5881871710747091e-09,1.673974863836222e-10,1.673974863836222e-10
2024-01-09 04:59:59,2.513673587312518e-07,5.694290643326398e-09,1.5006732860178751e-09,1.5006732860178751e-09
2024-01-09 05:14:59,2.509898471412634e-07,5.200476642348542e-09,1.3539062999842323e-09,1.3539062999842323e-09
2024-01-09 05:29:59,2.5835679623379964e-07,2.035626707388232e-09,3.430102808977936e-10,3.430102808977936e-10
2024-01-09 05:44:59,2.5081378770450497e-07,1.9015559373077036e-09,1.940090143695308e-10,1.940090143695308e-10
2024-01-09 05:59:59,2.4453029518651813e-07,1.9911599004197982e-09,2.274133228688502e-10,2.274133228688502e-10
2024-01-09 06:14:59,2.4591438797000015e-07,1.9254882532280562e-09,2.2145318463118818e-10,2.2145318463118818e-10
2024-01-09 06:29:59,2.583309473649308e-07,2.097381672381784e-09,2.2057102988988986e-10,2.2057102988988986e-10
2024-01-09 06:44:59,2.8360707371855415e-07,2.096568778312295e-09,2.1676184262713153e-10,2.1676184262713153e-10
2024-01-09 06:59:59,2.8280192775617577e-07,2.14124202636836e-09,3.0328406013811047e-10,3.0328406013811047e-10
2024-01-09 07:14:59,2.752910546864462e-07,2.278674859325113e-09,2.8645615823526503e-10,2.8645615823526503e-10
2024-01-09 07:29:59,2.7401445538369377e-07,2.3380568923998115e-09,2.369297047071009e-10,2.369297047071009e-10
2024-01-09 07:44:59,2.7485205031081035e-07,2.3243733441050086e-09,2.585217910633422e-10,2.585217910633422e-10
2024-01-09 07:59:59,2.9319692603499027e-07,2.454040831309285e-09,3.1967534583948045e-10,3.1967534583948045e-10
